TimeStamp,stage1_to_stage2_true_expected_lag,stage1_to_stage2_true_argmax_lag,stage1_to_stage2_true_pi_lag0,stage1_to_stage2_true_pi_lag1,stage1_to_stage2_true_pi_lag2,stage1_to_stage2_true_pi_lag3,stage1_to_stage2_true_pi_lag4,stage1_to_stage2_true_pi_lag5,stage1_to_stage2_true_pi_lag6,stage1_to_stage2_true_pi_lag7,stage1_to_stage2_true_pi_lag8,stage1_to_stage2_true_pi_lag9,stage1_to_stage2_true_pi_lag10,stage1_to_stage2_true_pi_lag11,stage1_to_stage2_true_pi_lag12,stage1_to_stage2_true_pi_lag13,stage1_to_stage2_true_pi_lag14,stage1_to_stage2_true_pi_lag15,stage1_to_stage2_true_pi_lag16,stage1_to_stage2_true_pi_lag17,stage1_to_stage2_true_pi_lag18,stage1_to_stage2_true_pi_lag19,stage1_to_stage2_true_pi_lag20,stage1_to_stage2_true_pi_lag21,stage1_to_stage2_true_pi_lag22,stage1_to_stage2_true_pi_lag23
2021-07-21 19:45,3.81517209886409,4,0,0,0,0.184827901135909,0.815172098864091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-21 20:00,3.81540042239854,4,0,0,0,0.184599577601461,0.815400422398539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-21 20:15,3.81562874593299,4,0,0,0,0.184371254067013,0.815628745932987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-21 20:30,3.81585706946744,4,0,0,0,0.184142930532564,0.815857069467436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-21 20:45,3.81608539300188,4,0,0,0,0.183914606998116,0.816085393001884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-21 21:00,3.81631371653633,4,0,0,0,0.183686283463668,0.816313716536332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-21 21:15,3.81654204007078,4,0,0,0,0.183457959929219,0.816542040070781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-21 21:30,3.81677036360523,4,0,0,0,0.183229636394771,0.816770363605229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-21 21:45,3.81699868713968,4,0,0,0,0.183001312860323,0.816998687139677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-21 22:00,3.81722701067413,4,0,0,0,0.182772989325874,0.817227010674126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-21 22:15,3.81745533420857,4,0,0,0,0.182544665791426,0.817455334208574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-21 22:30,3.81768365774302,4,0,0,0,0.182316342256978,0.817683657743022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-21 22:45,3.81791198127747,4,0,0,0,0.18208801872253,0.81791198127747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-21 23:00,3.81814030481192,4,0,0,0,0.181859695188082,0.818140304811918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-21 23:15,3.81836862834637,4,0,0,0,0.181631371653634,0.818368628346366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-21 23:30,3.81859695188082,4,0,0,0,0.181403048119185,0.818596951880815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-21 23:45,3.81882527541526,4,0,0,0,0.181174724584737,0.818825275415263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 0:00,3.81905359894971,4,0,0,0,0.180946401050289,0.819053598949711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 0:15,3.81928192248416,4,0,0,0,0.18071807751584,0.81928192248416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 0:30,3.81951024601861,4,0,0,0,0.180489753981392,0.819510246018608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 0:45,3.81973856955306,4,0,0,0,0.180261430446944,0.819738569553056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 1:00,3.81996689308751,4,0,0,0,0.180033106912495,0.819966893087505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 1:15,3.82019521662195,4,0,0,0,0.179804783378047,0.820195216621953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 1:30,3.8204235401564,4,0,0,0,0.179576459843598,0.820423540156402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 1:45,3.82065186369085,4,0,0,0,0.17934813630915,0.82065186369085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 2:00,3.8208801872253,4,0,0,0,0.179119812774702,0.820880187225298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 2:15,3.82110851075975,4,0,0,0,0.178891489240253,0.821108510759747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 2:30,3.8213368342942,4,0,0,0,0.178663165705805,0.821336834294195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 2:45,3.82156515782864,4,0,0,0,0.178434842171357,0.821565157828643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 3:00,3.82179348136309,4,0,0,0,0.178206518636908,0.821793481363092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 3:15,3.82202180489754,4,0,0,0,0.17797819510246,0.82202180489754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 3:30,3.82225012843199,4,0,0,0,0.177749871568012,0.822250128431988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 3:45,3.82247845196644,4,0,0,0,0.177521548033563,0.822478451966437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 4:00,3.82270677550089,4,0,0,0,0.177293224499115,0.822706775500885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 4:15,3.82293509903533,4,0,0,0,0.177064900964667,0.822935099035333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 4:30,3.82316342256978,4,0,0,0,0.176836577430219,0.823163422569781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 4:45,3.82339174610423,4,0,0,0,0.17660825389577,0.82339174610423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 5:00,3.82362006963868,4,0,0,0,0.176379930361322,0.823620069638678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 5:15,3.82384839317313,4,0,0,0,0.176151606826874,0.823848393173126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 5:30,3.82407671670757,4,0,0,0,0.175923283292425,0.824076716707575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 5:45,3.82430504024202,4,0,0,0,0.175694959757977,0.824305040242023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 6:00,3.82453336377647,4,0,0,0,0.175466636223529,0.824533363776471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 6:15,3.82476168731092,4,0,0,0,0.17523831268908,0.82476168731092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 6:30,3.82499001084537,4,0,0,0,0.175009989154632,0.824990010845368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 6:45,3.82521833437982,4,0,0,0,0.174781665620184,0.825218334379816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 7:00,3.82544665791426,4,0,0,0,0.174553342085735,0.825446657914265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 7:15,3.82567498144871,4,0,0,0,0.174325018551287,0.825674981448713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 7:30,3.82590330498316,4,0,0,0,0.174096695016839,0.825903304983161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 7:45,3.82613162851761,4,0,0,0,0.17386837148239,0.82613162851761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 8:00,3.82635995205206,4,0,0,0,0.173640047947942,0.826359952052058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 8:15,3.82658827558651,4,0,0,0,0.173411724413494,0.826588275586506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 8:30,3.82681659912095,4,0,0,0,0.173183400879045,0.826816599120955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 8:45,3.8270449226554,4,0,0,0,0.172955077344597,0.827044922655403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 9:00,3.82727324618985,4,0,0,0,0.172726753810149,0.827273246189851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 9:15,3.8275015697243,4,0,0,0,0.1724984302757,0.8275015697243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 9:30,3.82772989325875,4,0,0,0,0.172270106741252,0.827729893258748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 9:45,3.8279582167932,4,0,0,0,0.172041783206804,0.827958216793196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 10:00,3.82818654032764,4,0,0,0,0.171813459672356,0.828186540327644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 10:15,3.82841486386209,4,0,0,0,0.171585136137907,0.828414863862093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 10:30,3.82864318739654,4,0,0,0,0.171356812603459,0.828643187396541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 10:45,3.82887151093099,4,0,0,0,0.171128489069011,0.828871510930989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 11:00,3.82909983446544,4,0,0,0,0.170900165534563,0.829099834465437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 11:15,3.82932815799989,4,0,0,0,0.170671842000114,0.829328157999886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 11:30,3.82955648153433,4,0,0,0,0.170443518465666,0.829556481534334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 11:45,3.82978480506878,4,0,0,0,0.170215194931218,0.829784805068782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 12:00,3.83001312860323,4,0,0,0,0.169986871396769,0.830013128603231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 12:15,3.83024145213768,4,0,0,0,0.169758547862321,0.830241452137679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 12:30,3.83046977567213,4,0,0,0,0.169530224327873,0.830469775672127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 12:45,3.83069809920658,4,0,0,0,0.169301900793424,0.830698099206576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 13:00,3.83092642274102,4,0,0,0,0.169073577258976,0.830926422741024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 13:15,3.83115474627547,4,0,0,0,0.168845253724528,0.831154746275472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 13:30,3.83138306980992,4,0,0,0,0.168616930190079,0.831383069809921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 13:45,3.83161139334437,4,0,0,0,0.168388606655631,0.831611393344369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 14:00,3.83183971687882,4,0,0,0,0.168160283121183,0.831839716878817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 14:15,3.83206804041327,4,0,0,0,0.167931959586734,0.832068040413266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 14:30,3.83229636394771,4,0,0,0,0.167703636052286,0.832296363947714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 14:45,3.83252468748216,4,0,0,0,0.167475312517838,0.832524687482162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 15:00,3.83275301101661,4,0,0,0,0.167246988983389,0.832753011016611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 15:15,3.83298133455106,4,0,0,0,0.167018665448941,0.832981334551059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 15:30,3.83320965808551,4,0,0,0,0.166790341914493,0.833209658085507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 15:45,3.83343798161996,4,0,0,0,0.166562018380044,0.833437981619956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 16:00,3.8336663051544,4,0,0,0,0.166333694845596,0.833666305154404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 16:15,3.83389462868885,4,0,0,0,0.166105371311148,0.833894628688852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 16:30,3.8341229522233,4,0,0,0,0.1658770477767,0.8341229522233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 16:45,3.83435127575775,4,0,0,0,0.165648724242251,0.834351275757749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 17:00,3.8345795992922,4,0,0,0,0.165420400707803,0.834579599292197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 17:15,3.83480792282665,4,0,0,0,0.165192077173355,0.834807922826645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 17:30,3.83503624636109,4,0,0,0,0.164963753638906,0.835036246361094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 17:45,3.83526456989554,4,0,0,0,0.164735430104458,0.835264569895542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 18:00,3.83549289342999,4,0,0,0,0.16450710657001,0.83549289342999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 18:15,3.83572121696444,4,0,0,0,0.164278783035561,0.835721216964439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 18:30,3.83594954049889,4,0,0,0,0.164050459501113,0.835949540498887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 18:45,3.83617786403334,4,0,0,0,0.163822135966665,0.836177864033335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 19:00,3.83640618756778,4,0,0,0,0.163593812432216,0.836406187567784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 19:15,3.83663451110223,4,0,0,0,0.163365488897768,0.836634511102232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 19:30,3.83686283463668,4,0,0,0,0.16313716536332,0.83686283463668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 19:45,3.83709115817113,4,0,0,0,0.162908841828871,0.837091158171129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 20:00,3.83731948170558,4,0,0,0,0.162680518294423,0.837319481705577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 20:15,3.83754780524003,4,0,0,0,0.162452194759975,0.837547805240025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 20:30,3.83777612877447,4,0,0,0,0.162223871225526,0.837776128774474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 20:45,3.83800445230892,4,0,0,0,0.161995547691078,0.838004452308922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 21:00,3.83823277584337,4,0,0,0,0.16176722415663,0.83823277584337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 21:15,3.83846109937782,4,0,0,0,0.161538900622181,0.838461099377819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 21:30,3.83868942291227,4,0,0,0,0.161310577087733,0.838689422912267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 21:45,3.83891774644672,4,0,0,0,0.161082253553285,0.838917746446715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 22:00,3.83914606998116,4,0,0,0,0.160853930018837,0.839146069981163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 22:15,3.83937439351561,4,0,0,0,0.160625606484389,0.839374393515611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 22:30,3.83960271705006,4,0,0,0,0.16039728294994,0.83960271705006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 22:45,3.83983104058451,4,0,0,0,0.160168959415492,0.839831040584508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 23:00,3.84005936411896,4,0,0,0,0.159940635881044,0.840059364118956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 23:15,3.8402876876534,4,0,0,0,0.159712312346595,0.840287687653405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 23:30,3.84051601118785,4,0,0,0,0.159483988812147,0.840516011187853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-22 23:45,3.8407443347223,4,0,0,0,0.159255665277699,0.840744334722301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-23 0:00,3.84097265825675,4,0,0,0,0.15902734174325,0.84097265825675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-23 0:15,3.8412009817912,4,0,0,0,0.158799018208802,0.841200981791198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-23 0:30,3.84142930532565,4,0,0,0,0.158570694674354,0.841429305325646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-23 0:45,3.84165762886009,4,0,0,0,0.158342371139905,0.841657628860095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-23 1:00,3.84188595239454,4,0,0,0,0.158114047605457,0.841885952394543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-23 1:15,3.84211427592899,4,0,0,0,0.157885724071009,0.842114275928991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-23 1:30,3.84234259946344,4,0,0,0,0.15765740053656,0.84234259946344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-23 1:45,3.84257092299789,4,0,0,0,0.157429077002112,0.842570922997888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-23 2:00,3.84279924653234,4,0,0,0,0.157200753467664,0.842799246532336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-23 2:15,3.84302757006678,4,0,0,0,0.156972429933215,0.843027570066785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-23 2:30,3.84325589360123,4,0,0,0,0.156744106398767,0.843255893601233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-23 2:45,3.84348421713568,4,0,0,0,0.156515782864319,0.843484217135681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-23 3:00,3.84371254067013,4,0,0,0,0.15628745932987,0.84371254067013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-23 3:15,3.84394086420458,4,0,0,0,0.156059135795422,0.843940864204578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-23 3:30,3.84416918773903,4,0,0,0,0.155830812260974,0.844169187739026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-23 3:45,3.84439751127347,4,0,0,0,0.155602488726525,0.844397511273475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-23 4:00,3.84462583480792,4,0,0,0,0.155374165192077,0.844625834807923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-23 4:15,3.84485415834237,4,0,0,0,0.155145841657629,0.844854158342371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-23 4:30,3.84508248187682,4,0,0,0,0.154917518123181,0.845082481876819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-23 4:45,3.84531080541127,4,0,0,0,0.154689194588732,0.845310805411268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-23 5:00,3.84553912894572,4,0,0,0,0.154460871054284,0.845539128945716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-23 5:15,3.84576745248016,4,0,0,0,0.154232547519836,0.845767452480164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-23 5:30,3.84599577601461,4,0,0,0,0.154004223985387,0.845995776014613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-23 5:45,3.84622409954906,4,0,0,0,0.153775900450939,0.846224099549061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-23 6:00,3.84645242308351,4,0,0,0,0.153547576916491,0.846452423083509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-23 6:15,3.84668074661796,4,0,0,0,0.153319253382042,0.846680746617958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-23 6:30,3.84690907015241,4,0,0,0,0.153090929847594,0.846909070152406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-23 6:45,3.84713739368685,4,0,0,0,0.152862606313146,0.847137393686854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-23 7:00,3.8473657172213,4,0,0,0,0.152634282778697,0.847365717221303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-23 7:15,3.84759404075575,4,0,0,0,0.152405959244249,0.847594040755751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-23 7:30,3.8478223642902,4,0,0,0,0.152177635709801,0.847822364290199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-23 7:45,3.84805068782465,4,0,0,0,0.151949312175352,0.848050687824648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-23 8:00,3.8482790113591,4,0,0,0,0.151720988640904,0.848279011359096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-23 8:15,3.84850733489354,4,0,0,0,0.151492665106456,0.848507334893544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-23 8:30,3.84873565842799,4,0,0,0,0.151264341572007,0.848735658427993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-23 8:45,3.84896398196244,4,0,0,0,0.151036018037559,0.848963981962441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-23 9:00,3.84919230549689,4,0,0,0,0.150807694503111,0.849192305496889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-23 9:15,3.84942062903134,4,0,0,0,0.150579370968662,0.849420629031338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-23 9:30,3.84964895256579,4,0,0,0,0.150351047434214,0.849648952565786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-23 9:45,3.84987727610023,4,0,0,0,0.150122723899766,0.849877276100234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-23 10:00,3.85010559963468,4,0,0,0,0.149894400365318,0.850105599634682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-23 10:15,3.85033392316913,4,0,0,0,0.14966607683087,0.85033392316913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-23 10:30,3.85056224670358,4,0,0,0,0.149437753296421,0.850562246703579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-23 10:45,3.85079057023803,4,0,0,0,0.149209429761973,0.850790570238027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-23 11:00,3.85101889377248,4,0,0,0,0.148981106227525,0.851018893772475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-23 11:15,3.85124721730692,4,0,0,0,0.148752782693076,0.851247217306924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-23 11:30,3.85147554084137,4,0,0,0,0.148524459158628,0.851475540841372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-23 11:45,3.85170386437582,4,0,0,0,0.14829613562418,0.85170386437582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-23 12:00,3.85193218791027,4,0,0,0,0.148067812089731,0.851932187910269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-23 12:15,3.85216051144472,4,0,0,0,0.147839488555283,0.852160511444717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-23 12:30,3.85238883497917,4,0,0,0,0.147611165020835,0.852388834979165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-23 12:45,3.85261715851361,4,0,0,0,0.147382841486386,0.852617158513614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-23 13:00,3.85284548204806,4,0,0,0,0.147154517951938,0.852845482048062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
