TimeStamp,stage1_to_stage2_true_expected_lag,stage1_to_stage2_true_argmax_lag,stage1_to_stage2_true_pi_lag0,stage1_to_stage2_true_pi_lag1,stage1_to_stage2_true_pi_lag2,stage1_to_stage2_true_pi_lag3,stage1_to_stage2_true_pi_lag4,stage1_to_stage2_true_pi_lag5,stage1_to_stage2_true_pi_lag6,stage1_to_stage2_true_pi_lag7,stage1_to_stage2_true_pi_lag8,stage1_to_stage2_true_pi_lag9,stage1_to_stage2_true_pi_lag10,stage1_to_stage2_true_pi_lag11,stage1_to_stage2_true_pi_lag12,stage1_to_stage2_true_pi_lag13,stage1_to_stage2_true_pi_lag14,stage1_to_stage2_true_pi_lag15,stage1_to_stage2_true_pi_lag16,stage1_to_stage2_true_pi_lag17,stage1_to_stage2_true_pi_lag18,stage1_to_stage2_true_pi_lag19,stage1_to_stage2_true_pi_lag20,stage1_to_stage2_true_pi_lag21,stage1_to_stage2_true_pi_lag22,stage1_to_stage2_true_pi_lag23
2021-07-30 15:00,7.57227625082245,8,0,0,0,0,0,0,0,0.427723749177552,0.572276250822448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-30 15:15,7.596096229546,8,0,0,0,0,0,0,0,0.403903770454001,0.596096229545999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-30 15:30,7.61977667521607,8,0,0,0,0,0,0,0,0.38022332478393,0.61977667521607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-30 15:45,7.64331551765359,8,0,0,0,0,0,0,0,0.356684482346409,0.643315517653591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-30 16:00,7.66671069905879,8,0,0,0,0,0,0,0,0.333289300941207,0.666710699058793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-30 16:15,7.68996017419086,8,0,0,0,0,0,0,0,0.310039825809136,0.689960174190864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-30 16:30,7.71306191054684,8,0,0,0,0,0,0,0,0.286938089453161,0.713061910546839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-30 16:45,7.73601388853944,8,0,0,0,0,0,0,0,0.263986111460563,0.736013888539437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-30 17:00,7.75881410167322,8,0,0,0,0,0,0,0,0.241185898326778,0.758814101673222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-30 17:15,7.78146055672048,8,0,0,0,0,0,0,0,0.218539443279523,0.781460556720477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-30 17:30,7.8039512738952,8,0,0,0,0,0,0,0,0.196048726104801,0.803951273895199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-30 17:45,7.82628428702616,8,0,0,0,0,0,0,0,0.173715712973845,0.826284287026155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-30 18:00,7.84845764372885,8,0,0,0,0,0,0,0,0.151542356271145,0.848457643728855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-30 18:15,7.87046940557618,8,0,0,0,0,0,0,0,0.129530594423819,0.870469405576181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-30 18:30,7.89231764826796,8,0,0,0,0,0,0,0,0.107682351732035,0.892317648267965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-30 18:45,7.91400046179903,8,0,0,0,0,0,0,0,0.0859995382009737,0.914000461799026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-30 19:00,7.93551595062624,8,0,0,0,0,0,0,0,0.0644840493737586,0.935515950626241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-30 19:15,7.95686223383435,8,0,0,0,0,0,0,0,0.043137766165648,0.956862233834352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-30 19:30,7.9780374453002,8,0,0,0,0,0,0,0,0.0219625546997957,0.978037445300204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-30 19:45,7.99903973385602,8,0,0,0,0,0,0,0,0.000960266143980704,0.999039733856019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-30 20:00,8.01986726345116,8,0,0,0,0,0,0,0,0,0.980132736548843,0.0198672634511574,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-30 20:15,8.04051821331275,8,0,0,0,0,0,0,0,0,0.959481786687245,0.0405182133127546,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-30 20:30,8.06099077810471,8,0,0,0,0,0,0,0,0,0.93900922189529,0.0609907781047099,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-30 20:45,8.08128316808561,8,0,0,0,0,0,0,0,0,0.918716831914391,0.0812831680856085,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-30 21:00,8.10139360926527,8,0,0,0,0,0,0,0,0,0.898606390734731,0.101393609265269,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-30 21:15,8.12132034355965,8,0,0,0,0,0,0,0,0,0.878679656440355,0.121320343559645,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-30 21:30,8.14106162894462,8,0,0,0,0,0,0,0,0,0.858938371055382,0.141061628944618,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-30 21:45,8.16061573960837,8,0,0,0,0,0,0,0,0,0.839384260391629,0.160615739608371,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-30 22:00,8.17998096610208,8,0,0,0,0,0,0,0,0,0.820019033897918,0.179980966102082,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-30 22:15,8.19915561548949,8,0,0,0,0,0,0,0,0,0.800844384510512,0.199155615489488,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-30 22:30,8.21813801149483,8,0,0,0,0,0,0,0,0,0.781861988505172,0.218138011494828,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-30 22:45,8.2369264946495,8,0,0,0,0,0,0,0,0,0.763073505350505,0.236926494649495,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-30 23:00,8.25551942243694,8,0,0,0,0,0,0,0,0,0.744480577563062,0.255519422436938,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-30 23:15,8.27391516943635,8,0,0,0,0,0,0,0,0,0.726084830563654,0.273915169436346,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-30 23:30,8.29211212746482,8,0,0,0,0,0,0,0,0,0.707887872535181,0.292112127464819,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-30 23:45,8.31010870571779,8,0,0,0,0,0,0,0,0,0.689891294282207,0.310108705717793,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 0:00,8.3279033309082,8,0,0,0,0,0,0,0,0,0.6720966690918,0.3279033309082,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 0:15,8.34549444740408,8,0,0,0,0,0,0,0,0,0.654505552595916,0.345494447404084,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 0:30,8.3628805173644,8,0,0,0,0,0,0,0,0,0.637119482635597,0.362880517364403,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 0:45,8.38006002087372,8,0,0,0,0,0,0,0,0,0.619939979126285,0.380060020873715,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 1:00,8.39703145607474,8,0,0,0,0,0,0,0,0,0.602968543925261,0.397031456074739,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 1:15,8.41379333930001,8,0,0,0,0,0,0,0,0,0.586206660699995,0.413793339300005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 1:30,8.43034420520128,8,0,0,0,0,0,0,0,0,0.56965579479872,0.43034420520128,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 1:45,8.44668260687777,8,0,0,0,0,0,0,0,0,0.553317393122228,0.446682606877772,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 2:00,8.4628071160027,8,0,0,0,0,0,0,0,0,0.537192883997305,0.462807116002695,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 2:15,8.47871632294797,8,0,0,0,0,0,0,0,0,0.521283677052034,0.478716322947966,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 2:30,8.49440883690765,8,0,0,0,0,0,0,0,0,0.505591163092351,0.494408836907649,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 2:45,8.50988328601926,9,0,0,0,0,0,0,0,0,0.490116713980743,0.509883286019257,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 3:00,8.52513831748399,9,0,0,0,0,0,0,0,0,0.474861682516011,0.525138317483989,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 3:15,8.54017259768484,9,0,0,0,0,0,0,0,0,0.45982740231516,0.54017259768484,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 3:30,8.55498481230314,9,0,0,0,0,0,0,0,0,0.445015187696857,0.554984812303143,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 3:45,8.56957366643356,9,0,0,0,0,0,0,0,0,0.430426333566444,0.569573666433556,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 4:00,8.58393788469721,9,0,0,0,0,0,0,0,0,0.416062115302786,0.583937884697214,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 4:15,8.59807621135331,9,0,0,0,0,0,0,0,0,0.401923788646691,0.598076211353309,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 4:30,8.61198741040874,9,0,0,0,0,0,0,0,0,0.388012589591256,0.611987410408744,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 4:45,8.62567026572625,9,0,0,0,0,0,0,0,0,0.374329734273754,0.625670265726246,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 5:00,8.63912358113075,9,0,0,0,0,0,0,0,0,0.360876418869253,0.639123581130747,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 5:15,8.65234618051383,9,0,0,0,0,0,0,0,0,0.347653819486172,0.652346180513828,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 5:30,8.6653369079366,9,0,0,0,0,0,0,0,0,0.334663092063398,0.665336907936602,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 5:45,8.67809462773083,9,0,0,0,0,0,0,0,0,0.321905372269175,0.678094627730825,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 6:00,8.69061822459806,9,0,0,0,0,0,0,0,0,0.309381775401938,0.690618224598062,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 6:15,8.70290660370726,9,0,0,0,0,0,0,0,0,0.297093396292739,0.702906603707261,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 6:30,8.71495869079043,9,0,0,0,0,0,0,0,0,0.28504130920957,0.71495869079043,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 6:45,8.72677343223663,9,0,0,0,0,0,0,0,0,0.273226567763372,0.726773432236628,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 7:00,8.73834979518396,9,0,0,0,0,0,0,0,0,0.261650204816043,0.738349795183957,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 7:15,8.74968676760992,9,0,0,0,0,0,0,0,0,0.250313232390083,0.749686767609917,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 7:30,8.76078335841993,9,0,0,0,0,0,0,0,0,0.239216641580073,0.760783358419927,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 7:45,8.77163859753386,9,0,0,0,0,0,0,0,0,0.22836140246614,0.77163859753386,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 8:00,8.78225153597093,9,0,0,0,0,0,0,0,0,0.217748464029071,0.782251535970929,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 8:15,8.79262124593261,9,0,0,0,0,0,0,0,0,0.207378754067394,0.792621245932606,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 8:30,8.8027468208838,9,0,0,0,0,0,0,0,0,0.197253179116203,0.802746820883797,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 8:45,8.812627375632,9,0,0,0,0,0,0,0,0,0.187372624367999,0.812627375632001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 9:00,8.82226204640473,9,0,0,0,0,0,0,0,0,0.177737953595265,0.822262046404735,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 9:15,8.8316499909251,9,0,0,0,0,0,0,0,0,0.168350009074899,0.831649990925101,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 9:30,8.84079038848532,9,0,0,0,0,0,0,0,0,0.159209611514681,0.840790388485319,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 9:45,8.84968244001853,9,0,0,0,0,0,0,0,0,0.15031755998147,0.84968244001853,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 10:00,8.85832536816869,9,0,0,0,0,0,0,0,0,0.141674631831314,0.858325368168686,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 10:15,8.86671841735842,9,0,0,0,0,0,0,0,0,0.133281582641576,0.866718417358424,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 10:30,8.87486085385518,9,0,0,0,0,0,0,0,0,0.125139146144823,0.874860853855177,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 10:45,8.8827519658353,9,0,0,0,0,0,0,0,0,0.117248034164705,0.882751965835295,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 11:00,8.89039106344631,9,0,0,0,0,0,0,0,0,0.109608936553695,0.890391063446305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 11:15,8.89777747886721,9,0,0,0,0,0,0,0,0,0.102222521132791,0.897777478867209,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 11:30,8.90491056636678,9,0,0,0,0,0,0,0,0,0.0950894336332198,0.90491056636678,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 11:45,8.91178970236017,9,0,0,0,0,0,0,0,0,0.0882102976398276,0.911789702360172,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 12:00,8.91841428546329,9,0,0,0,0,0,0,0,0,0.0815857145367094,0.918414285463291,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 12:15,8.92478373654547,9,0,0,0,0,0,0,0,0,0.075216263454525,0.924783736545475,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 12:30,8.93089749878001,9,0,0,0,0,0,0,0,0,0.0691025012199873,0.930897498780013,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 12:45,8.93675503769294,9,0,0,0,0,0,0,0,0,0.0632449623070617,0.936755037692938,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 13:00,8.94235584120969,9,0,0,0,0,0,0,0,0,0.0576441587903052,0.942355841209695,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 13:15,8.94769941969986,9,0,0,0,0,0,0,0,0,0.0523005803001375,0.947699419699862,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 13:30,8.95278530602006,9,0,0,0,0,0,0,0,0,0.0472146939799369,0.952785306020063,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 13:45,8.9576130555547,9,0,0,0,0,0,0,0,0,0.0423869444452976,0.957613055554702,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 14:00,8.96218224625491,9,0,0,0,0,0,0,0,0,0.0378177537450881,0.962182246254912,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 14:15,8.96649247867539,9,0,0,0,0,0,0,0,0,0.0335075213246139,0.966492478675386,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 14:30,8.97054337600933,9,0,0,0,0,0,0,0,0,0.0294566239906668,0.970543376009333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 14:45,8.97433458412143,9,0,0,0,0,0,0,0,0,0.0256654158785707,0.974334584121429,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 15:00,8.97786577157874,9,0,0,0,0,0,0,0,0,0.0221342284212582,0.977865771578742,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 15:15,8.98113662967972,9,0,0,0,0,0,0,0,0,0.0188633703202754,0.981136629679725,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 15:30,8.98414687248121,9,0,0,0,0,0,0,0,0,0.0158531275187865,0.984146872481213,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 15:45,8.9868962368234,9,0,0,0,0,0,0,0,0,0.0131037631765984,0.986896236823402,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 16:00,8.98938448235286,9,0,0,0,0,0,0,0,0,0.0106155176471425,0.989384482352857,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 16:15,8.99161139154354,9,0,0,0,0,0,0,0,0,0.00838860845646039,0.99161139154354,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 16:30,8.99357676971581,9,0,0,0,0,0,0,0,0,0.00642323028418978,0.99357676971581,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 16:45,8.99528044505345,9,0,0,0,0,0,0,0,0,0.00471955494655063,0.995280445053449,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 17:00,8.99672226861868,9,0,0,0,0,0,0,0,0,0.00327773138131882,0.996722268618681,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 17:15,8.9979021143652,9,0,0,0,0,0,0,0,0,0.00209788563480373,0.997902114365196,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 17:30,8.99881987914916,9,0,0,0,0,0,0,0,0,0.00118012085084196,0.998819879149158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 17:45,8.99947548273824,9,0,0,0,0,0,0,0,0,0.000524517261760948,0.999475482738239,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 18:00,8.99986886781862,9,0,0,0,0,0,0,0,0,0.000131132181381943,0.999868867818618,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 18:15,9,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 18:30,8.99986886781862,9,0,0,0,0,0,0,0,0,0.000131132181381943,0.999868867818618,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 18:45,8.99947548273824,9,0,0,0,0,0,0,0,0,0.000524517261760948,0.999475482738239,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 19:00,8.99881987914916,9,0,0,0,0,0,0,0,0,0.00118012085084018,0.99881987914916,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 19:15,8.9979021143652,9,0,0,0,0,0,0,0,0,0.00209788563480373,0.997902114365196,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 19:30,8.99672226861868,9,0,0,0,0,0,0,0,0,0.00327773138131704,0.996722268618683,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 19:45,8.99528044505345,9,0,0,0,0,0,0,0,0,0.00471955494655063,0.995280445053449,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 20:00,8.99357676971581,9,0,0,0,0,0,0,0,0,0.00642323028418978,0.99357676971581,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 20:15,8.99161139154354,9,0,0,0,0,0,0,0,0,0.00838860845646039,0.99161139154354,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 20:30,8.98938448235286,9,0,0,0,0,0,0,0,0,0.0106155176471425,0.989384482352857,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 20:45,8.98689623682341,9,0,0,0,0,0,0,0,0,0.0131037631765949,0.986896236823405,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 21:00,8.98414687248122,9,0,0,0,0,0,0,0,0,0.0158531275187848,0.984146872481215,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 21:15,8.98113662967973,9,0,0,0,0,0,0,0,0,0.0188633703202701,0.98113662967973,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 21:30,8.97786577157874,9,0,0,0,0,0,0,0,0,0.0221342284212565,0.977865771578744,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 21:45,8.97433458412143,9,0,0,0,0,0,0,0,0,0.0256654158785707,0.974334584121429,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 22:00,8.97054337600934,9,0,0,0,0,0,0,0,0,0.0294566239906615,0.970543376009338,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 22:15,8.96649247867539,9,0,0,0,0,0,0,0,0,0.0335075213246121,0.966492478675388,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 22:30,8.96218224625492,9,0,0,0,0,0,0,0,0,0.037817753745081,0.962182246254919,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 22:45,8.9576130555547,9,0,0,0,0,0,0,0,0,0.0423869444452958,0.957613055554704,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 23:00,8.95278530602006,9,0,0,0,0,0,0,0,0,0.0472146939799352,0.952785306020065,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 23:15,8.94769941969986,9,0,0,0,0,0,0,0,0,0.0523005803001357,0.947699419699864,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 23:30,8.9423558412097,9,0,0,0,0,0,0,0,0,0.0576441587903034,0.942355841209697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-31 23:45,8.93675503769295,9,0,0,0,0,0,0,0,0,0.063244962307051,0.936755037692949,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-01 0:00,8.93089749878002,9,0,0,0,0,0,0,0,0,0.0691025012199837,0.930897498780016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-01 0:15,8.92478373654548,9,0,0,0,0,0,0,0,0,0.0752162634545215,0.924783736545479,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-01 0:30,8.91841428546329,9,0,0,0,0,0,0,0,0,0.0815857145367076,0.918414285463292,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-01 0:45,8.91178970236017,9,0,0,0,0,0,0,0,0,0.0882102976398258,0.911789702360174,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-01 1:00,8.90491056636679,9,0,0,0,0,0,0,0,0,0.0950894336332073,0.904910566366793,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-01 1:15,8.89777747886721,9,0,0,0,0,0,0,0,0,0.10222252113279,0.89777747886721,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-01 1:30,8.89039106344632,9,0,0,0,0,0,0,0,0,0.109608936553681,0.890391063446319,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-01 1:45,8.8827519658353,9,0,0,0,0,0,0,0,0,0.117248034164703,0.882751965835297,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-01 2:00,8.87486085385518,9,0,0,0,0,0,0,0,0,0.125139146144821,0.874860853855179,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-01 2:15,8.86671841735843,9,0,0,0,0,0,0,0,0,0.133281582641574,0.866718417358426,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-01 2:30,8.85832536816869,9,0,0,0,0,0,0,0,0,0.141674631831311,0.858325368168689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-01 2:45,8.84968244001855,9,0,0,0,0,0,0,0,0,0.150317559981453,0.849682440018547,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-01 3:00,8.84079038848532,9,0,0,0,0,0,0,0,0,0.159209611514678,0.840790388485322,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-01 3:15,8.8316499909251,9,0,0,0,0,0,0,0,0,0.168350009074896,0.831649990925104,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-01 3:30,8.82226204640475,9,0,0,0,0,0,0,0,0,0.177737953595248,0.822262046404752,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-01 3:45,8.812627375632,9,0,0,0,0,0,0,0,0,0.187372624367995,0.812627375632005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-01 4:00,8.8027468208838,9,0,0,0,0,0,0,0,0,0.197253179116199,0.802746820883801,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-01 4:15,8.79262124593261,9,0,0,0,0,0,0,0,0,0.20737875406739,0.79262124593261,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-01 4:30,8.78225153597093,9,0,0,0,0,0,0,0,0,0.217748464029068,0.782251535970932,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-01 4:45,8.77163859753386,9,0,0,0,0,0,0,0,0,0.228361402466136,0.771638597533864,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-01 5:00,8.76078335841993,9,0,0,0,0,0,0,0,0,0.23921664158007,0.76078335841993,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-01 5:15,8.74968676760994,9,0,0,0,0,0,0,0,0,0.250313232390061,0.749686767609939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-01 5:30,8.73834979518396,9,0,0,0,0,0,0,0,0,0.261650204816039,0.738349795183961,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-01 5:45,8.72677343223663,9,0,0,0,0,0,0,0,0,0.273226567763368,0.726773432236632,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-01 6:00,8.71495869079043,9,0,0,0,0,0,0,0,0,0.285041309209566,0.714958690790434,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-01 6:15,8.70290660370726,9,0,0,0,0,0,0,0,0,0.297093396292736,0.702906603707264,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-01 6:30,8.69061822459807,9,0,0,0,0,0,0,0,0,0.309381775401935,0.690618224598065,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-01 6:45,8.67809462773083,9,0,0,0,0,0,0,0,0,0.321905372269171,0.678094627730829,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-01 7:00,8.66533690793663,9,0,0,0,0,0,0,0,0,0.334663092063375,0.665336907936625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-01 7:15,8.65234618051383,9,0,0,0,0,0,0,0,0,0.347653819486169,0.652346180513831,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-01 7:30,8.63912358113075,9,0,0,0,0,0,0,0,0,0.360876418869248,0.639123581130752,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-01 7:45,8.62567026572627,9,0,0,0,0,0,0,0,0,0.374329734273729,0.625670265726271,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-01 8:00,8.61198741040875,9,0,0,0,0,0,0,0,0,0.388012589591252,0.611987410408748,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-01 8:15,8.59807621135334,9,0,0,0,0,0,0,0,0,0.401923788646664,0.598076211353336,0,0,0,0,0,0,0,0,0,0,0,0,0,0
